Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
4.478754708,2.575544128,11.82196609,-1.338815918,12.17311538
4.488783708,2.903961182,11.71793243,-1.253643036,12.13732062
4.498812708,3.060236206,11.72960815,-1.71303772,12.24268154
4.508841708,2.869233398,11.45612686,-2.006128235,11.9791441
4.518870708,2.634222107,10.98535583,-1.629511414,11.41369688
4.528899708,1.947450256,10.43824356,-1.129700775,10.6782824
4.538929708,1.300944672,9.863289185,-0.42586441,9.95782562
4.548958708,0.982107697,9.527238007,0.133522339,9.5786548
4.558987708,0.657881928,9.402247925,0.364492035,9.432281225
4.569016708,0.522263947,9.335337067,0.245489502,9.35315684
4.579045708,0.499511261,9.219028931,-0.184566193,9.234396061
4.589074708,0.534837799,9.171278229,-0.556542664,9.203702274
4.599103708,0.44936554,9.131910095,-0.610580292,9.163324706
4.609133708,0.557889862,9.172475739,-0.649798737,9.212371609
4.619162708,0.816252594,8.950936432,-0.646355896,9.011287769
4.629191708,1.050515442,8.60126358,-0.625249786,8.687707129
4.639220708,1.353485413,8.285270691,-0.556692352,8.41353312
4.649249708,1.604962463,8.141719208,-0.69500473,8.327456259
4.659278708,1.516646118,7.752378845,-0.813109131,7.941079251
4.669307708,1.385219421,7.292834473,-0.623154144,7.449334774
4.679337708,1.354533234,6.957831116,-0.816851349,7.135364058
4.689366708,1.344504089,6.573280792,-0.604592743,6.73656025
4.699395708,1.42862915,6.195765839,-0.667162628,6.393246558
4.709424708,1.416354675,5.852828979,-0.77463913,6.071386449
4.719453708,1.247056732,5.541626129,-0.943787384,5.758081736
4.729482708,1.140478363,5.414690094,-1.060843964,5.634265669
4.739512708,1.015937347,5.517975311,-1.247056732,5.747636969
4.749541708,0.951870575,5.535339203,-1.368603973,5.780926787
4.759570708,0.902772675,5.572162628,-1.410965881,5.818489458
4.769599708,0.891695709,5.659281464,-1.592837677,5.946403937
4.779628708,0.893192596,5.796845398,-1.764231262,6.124844613
4.789657708,0.811911621,6.047574005,-2.002236328,6.421939126
4.799686708,0.576750641,6.273903351,-2.460134125,6.763635448
4.809716708,0.146994324,6.37344635,-2.955154724,7.026760644
4.819745708,-0.42002655,6.818171539,-3.299289093,7.586118504
4.829774708,-1.094673615,7.525899811,-3.830684052,8.515375423
4.839803708,-1.625619507,8.021968231,-4.561464386,9.370249219
4.849832708,-2.127076721,8.933123474,-5.124743042,10.51608965
4.859861708,-2.454745331,10.06177643,-5.969885559,11.95427342
4.869890708,-2.799478455,11.00930603,-6.043233032,12.86711173
4.879919708,-3.096460876,11.61105469,-6.042933655,13.45071404
4.889949708,-2.910547485,11.71329208,-6.37584137,13.6500495
4.899978708,-2.465971985,12.41188934,-5.687872009,13.87400097
4.910007708,-2.57419693,12.83775375,-5.922134857,14.37031985
4.920036708,-2.37990097,12.90840683,-5.890550537,14.38712901
4.930065708,-1.94700119,12.48164429,-5.870641937,13.93006441
4.940094708,-1.6217276,11.19117783,-5.78846283,12.70349414
4.950123708,-1.386117554,9.877958679,-6.142027588,11.71408948
4.960153708,-1.293310547,8.982969818,-6.190077667,10.98560242
4.970182708,-0.703686676,8.374784546,-6.053561554,10.35749963
4.980211708,0.623303833,8.878786469,-6.138135681,10.81194092
4.990240708,1.43102417,11.16243759,-5.853278046,12.68497958
5.000269708,2.389630737,15.16376678,-5.096002808,16.1746531
5.010298708,3.145409088,19.81429596,-3.261417847,20.32576614
5.020327708,2.386187897,21.67492676,-0.714314575,21.81757521
5.030357708,1.590891724,17.99153641,0.497714996,18.06859261
5.040386708,1.993404694,11.00541412,-0.49966095,11.19564484
5.050415708,3.494333496,5.679938507,0.267044678,6.674082775
5.060444708,4.64993042,2.687511292,0.933608551,5.451256257
5.070473708,4.123774567,1.597627716,1.706900482,4.740405073
5.080502708,1.892364807,1.555265808,2.151625671,3.260274425
5.090531708,0.171094208,2.313888245,1.527573395,2.777918738
5.100561708,-0.315094757,3.604205017,0.863853607,3.71965342
5.110590708,0.203127594,5.817801819,0.809217224,5.877321783
5.120619708,1.459315338,8.325087891,0.955014038,8.505806338
5.130648708,2.071691895,10.24020538,0.916244659,10.48776515
5.140677708,2.564167786,12.55454269,0.564176788,12.82613715
5.150706708,3.915407867,15.84215607,0.872385864,16.34213526
5.160735708,4.779860229,18.22879303,0.937051392,18.86833391
5.170765708,2.870879974,16.93667999,-0.991687775,17.20687437
5.180794708,0.871338043,13.62421829,-2.340832214,13.85128332
5.190823708,-0.591270447,10.78028229,-1.907333679,10.96366767
5.200852708,-1.214424591,9.414223022,-1.392853546,9.593876339
5.210881708,-0.911005554,8.950786743,-0.806822205,9.033132154
5.220910708,-0.476908264,8.505462799,0.092956696,8.519329778
5.230939708,-0.377664642,7.942333832,0.887354736,8.000668454
5.240968708,-0.406404877,7.623347168,1.095272369,7.712341313
5.250998708,-0.420325928,7.607031097,1.209784241,7.714089312
5.261027708,-0.43289978,7.875273285,0.902473297,7.938626429
5.271056708,-0.5242099,8.26431427,0.19190094,8.283146283
5.281085708,-0.631237335,8.646170197,-0.178129578,8.671012039
5.291114708,-0.499810638,9.176816711,-0.547112274,9.206688192
5.301143708,-0.255967712,9.368567963,-1.198707275,9.448411733
5.311172708,-0.142503662,9.267378387,-1.184935913,9.343911525
5.321202708,0.026494904,9.311985626,-1.033750305,9.369227181
5.331231708,0.203426971,9.226363678,-0.987346802,9.281272701
5.341260708,0.202977905,8.889713745,-0.883911896,8.935855345
5.351289708,-0.028590546,8.475974121,-0.768501892,8.510790203
5.361318708,0.504750366,8.322094116,0.177231445,8.339270615
5.371347708,1.001118164,7.942333832,0.460442505,8.018410789
5.381376708,0.171692963,7.789202271,-0.442030792,7.803623627
5.391405708,-0.239202576,8.361013184,-0.877325592,8.410318634
5.401435708,-0.418529663,9.34776123,-1.395997009,9.460687858
5.411464708,-0.23052063,10.01417542,-1.619332581,10.14687573
5.421493708,0.052091675,10.03453308,-1.528471527,10.15040851
5.431522708,0.475561066,9.715396729,-1.10335556,9.789406796
5.441551708,0.944685516,9.521998901,-0.376317444,9.57614268
5.451580708,1.315913544,9.718839569,-0.267643433,9.811172409
5.46160975,0.95710968,10.12823822,-0.329015808,10.17867967
5.47163975,-0.00583786,10.48644333,-0.05269043,10.48657733
5.48166875,-1.357976074,10.7469017,0.038170624,10.83242596
5.49169775,-2.572250977,11.03849533,-0.215851135,11.3362889
5.50172675,-3.235222321,11.48007706,-1.072369995,11.97534175
5.51175575,-3.056194611,11.84606598,-1.609004059,12.33930706
5.52178475,-2.593207397,11.55192764,-2.843786316,12.17616021
5.53181375,-2.233056335,11.01873642,-3.078647919,11.65663613
5.54184275,-2.095193024,10.90422455,-1.249302063,11.1737506
5.55187275,-2.131717072,11.25778931,0.092956696,11.45821446
5.56190175,-1.537003784,11.87510559,1.620679779,12.08334045
5.57193075,-0.883762207,11.86522614,1.607207794,12.00615441
5.58195975,-0.479303284,11.83094742,1.598825226,11.94810824
5.59198875,-0.29249176,11.71883057,2.165546722,11.92082773
5.60201775,0.273331604,12.47311203,1.692829742,12.59042916
5.61204675,0.171543274,13.61523697,0.209564209,13.61793016
5.62207575,0.396076355,14.24961777,-0.090411987,14.255408
5.63210575,1.429227905,14.36263275,0.283360748,14.43635014
5.64213475,3.09720932,15.09790375,0.396824799,15.41742109
5.65216375,4.270319824,15.87194412,0.200882263,16.43759701
5.66219275,4.975503387,16.19093079,0.214653626,16.93953807
5.67222175,5.480553131,15.99364105,-0.186661835,16.90762725
5.68225075,5.593717804,15.89858871,-1.278491364,16.90234724
5.69227975,5.346432037,15.80428482,-2.241289215,16.83398739
5.70230975,4.823868713,15.09775406,-3.11831543,16.15350668
5.71233875,4.222120056,13.86327118,-2.583477631,14.72042602
5.72236775,3.091221771,12.59480896,-1.492396545,13.05419903
5.73239675,1.813478851,11.29416367,-0.033679962,11.43887987
5.74242575,0.776435394,10.40171951,1.075812836,10.48599037
5.75245475,-0.223335571,9.893526306,1.712139587,10.04306544
5.76248375,-1.261426849,9.422605591,1.17939743,9.579544463
5.77251275,-1.970652008,8.000113678,0.632883911,8.263524081
5.78254275,-1.794019318,7.375462646,1.138831787,7.675473432
5.79257175,-1.137933655,7.169191589,1.345851288,7.38264971
5.80260075,-0.737815704,6.643035736,1.275497589,6.80449777
5.81262975,-0.34518219,6.180497589,1.911824341,6.478639788
5.82265875,0.257763977,5.87962326,1.792223053,6.152111461
5.83268775,0.537382507,5.719007263,1.450483704,5.924502258
5.84271675,0.521964569,5.20692215,1.06009552,5.339315293
5.85274575,0.324974213,4.301006012,0.333955536,4.326174668
5.86277575,0.632584534,3.75015152,-0.019160156,3.803178503
5.87280475,0.999770966,3.339854736,-0.266595612,3.496461763
5.88283375,1.289119263,2.669548645,-0.680335236,3.041574341
5.89286275,1.578168182,2.001188507,-0.808768158,2.673850442
5.90289175,1.934427338,1.670376434,-0.904868317,2.711264138
5.91292075,2.037862244,1.431173859,-1.195563812,2.762338496
5.92294975,1.839524689,1.48715744,-1.839973755,2.996830284
5.93297875,1.199605408,2.081122284,-2.443219299,3.426287151
5.94300875,0.173938294,3.256178741,-2.806663513,4.302361515
5.95303775,-1.018781433,4.905299377,-3.332519989,6.017106204
5.96306675,-2.182611237,6.637646942,-4.4697052,8.294601456
5.97309575,-2.948119354,8.580007782,-5.781128082,10.75775921
5.98312475,-3.446732483,11.11154343,-8.045619049,14.14490537
5.99315375,-3.976780243,14.39885742,-9.232051849,17.56054263
6.00318275,-4.378095703,17.3174881,-8.751700745,19.891088
6.01321175,-3.585344238,19.10432236,-7.435188446,20.81133954
6.02324175,-2.23949295,18.67067413,-6.240373077,19.81291643
6.03327075,-1.390159149,16.2412262,-5.415288849,17.17659233
6.04329975,-1.137933655,13.23547668,-5.258564758,14.28724044
6.05332875,-0.027692413,9.874066772,-5.24554184,11.18095124
6.06335775,0.560584259,7.914042664,-6.43661499,10.21647388
6.07338675,-2.175126801,6.984026642,-7.557035065,10.51744188
6.08341575,-2.913840637,6.608457642,-8.057743835,10.82078626
6.09344475,-0.562530212,7.444319458,-9.36063446,11.97312866
6.10347475,1.864223328,10.81171692,-9.223968658,14.33353233
6.11350375,1.486259308,14.63776062,-5.963448944,15.87563309
6.12353275,0.145796814,17.72763519,-1.73638916,17.81306693
6.13356175,1.858385468,19.52075638,0.722248077,19.62231302
6.14359075,4.21927597,17.62434998,1.873054962,18.21890053
6.15361975,5.298831024,10.94643677,2.456840973,12.40718162
6.16364875,5.915099487,5.113516388,0.619711304,7.843500105
6.17367775,5.506000214,2.656675415,-0.566122742,6.139581221
6.18370775,3.842060394,2.087109833,-0.602796478,4.413708092
6.19373675,1.469344482,3.098556519,1.781744843,3.864536245
6.20376575,0.498014374,4.628075867,2.719544678,5.391013615
6.21379475,0.758921814,6.606362,1.451531525,6.80638854
6.22382375,0.994980927,8.369395752,1.265169067,8.52275924
6.23385275,1.045875092,9.729168091,1.260828094,9.866116456
6.24388175,1.420995026,10.97457825,1.68609375,11.19390489
6.25391075,2.469115448,13.81162857,2.885848846,14.32430586
6.26394075,4.593497772,18.86601791,3.666774902,19.76036669
6.27396975,3.876638489,19.79902771,1.494043121,20.23022464
6.28399875,0.223335571,16.32520157,-2.209704895,16.47558438
6.29402775,-2.356399841,11.74457703,-3.288810883,12.42191558
6.30405675,-2.071242828,9.800419922,-2.183060303,10.25202564
6.31408575,-1.095422058,8.918304291,-1.239422607,9.070406237
6.32411475,-0.486488342,8.304430847,-0.682879944,8.346650084
6.33414375,0.261955261,7.976911926,-0.180374908,7.983249936
6.34417275,0.689316559,7.594008179,0.285755768,7.630581491
6.35420275,0.714015198,7.147187347,0.558937683,7.204478886
6.36423175,0.837209015,6.941814423,0.589174805,7.016896277
6.37426075,1.004561005,7.137158203,0.473016357,7.223012841
6.38428975,0.990340576,7.352709961,0.325872345,7.426258211
6.39431875,0.856668549,7.398365021,-0.143701172,7.44918358
6.40434775,0.705632629,7.74130188,-0.486338654,7.788594064
6.41437675,0.081131287,7.995922394,-0.418529663,8.007279456
6.42440575,-0.418679352,8.041278076,0.030536499,8.052228137
6.43443575,-0.800834656,8.082143097,0.07723938,8.122089578
6.44446475,-0.846340027,8.235574036,0.01047821,8.278954096
6.45449375,-0.717158661,8.266409912,-0.20357666,8.2999574
6.464522958,-0.486937408,8.359965363,-0.671503601,8.401014581
6.474551958,-0.097297668,8.61413681,-1.075513458,8.681563743
6.484580958,0.104782105,8.908724213,-0.930016022,8.957749505
6.494609958,0.279468842,9.317075043,-1.117276611,9.387986856
6.504638958,0.39083725,9.732461243,-1.710193634,9.889303204
6.514667958,0.422571259,10.04590942,-2.525248718,10.36705087
6.524697958,0.384250946,10.15533188,-2.090253296,10.37533485
6.534726958,1.010698242,10.17449203,-0.16495697,10.22589898
6.544755958,1.284029846,10.02644989,0.052540741,10.10847123
6.554784958,0.974323883,10.2253862,-0.672401733,10.29368515
6.564813958,-0.407901764,10.69271439,-0.743653565,10.72630157
6.574842958,-1.970053253,11.08175537,-0.601299591,11.27155593
6.584871958,-3.070415039,11.29176865,0.054636383,11.70190039
6.594900958,-3.533851318,11.56360336,0.386047211,12.09768822
6.604930958,-3.484304352,11.67003204,-0.324225769,12.18339637
6.614959958,-2.832709351,11.71254364,-1.497186584,12.1428781
6.624988958,-2.084565125,11.72002808,-1.931433563,12.05963953
6.635017958,-1.683399353,11.91462341,-1.301543427,12.10314421
6.645046958,-1.277144165,12.80242722,-1.168470154,12.91892265
6.655075958,-0.983155518,13.62855927,-1.048569489,13.70414975
6.665104958,-1.072220306,13.77196106,-0.168998566,13.81467076
6.675133958,-0.959804077,13.28756836,1.120569763,13.36923234
6.685162958,-0.197140045,12.61082565,1.961520996,12.76398654
6.695192958,0.02110611,11.7808017,2.293081512,12.00191472
6.705221958,0.615669708,11.90160049,1.542392578,12.01690969
6.715250958,0.923429718,12.84104691,-0.068707123,12.87439042
6.725279958,0.95830719,13.73723328,-0.398920441,13.77639533
6.735308958,1.720522156,14.59764404,0.192649384,14.69994972
6.745337958,2.740950165,15.17080215,1.615590363,15.50084443
6.755366958,3.711232452,15.24938873,3.425027618,16.06386993
6.765395958,4.144730988,14.83235596,2.818937988,15.65643604
6.775424958,4.276007996,14.44481186,1.227148132,15.1143219
6.785454958,4.157454529,14.04678955,-0.51837204,14.65828893
6.795483958,3.976630554,13.89051453,-2.028431854,14.59022002
6.805512958,3.707639923,13.80144974,-3.019820251,14.60636584
6.815541958,3.445235596,13.17500244,-2.334694977,13.81669781
6.825570958,2.962489471,12.32102829,-1.035247192,12.71439416
6.835599958,2.378404083,11.39729919,-0.59441391,11.65798279
6.845628958,1.771116943,10.43584854,0.035476227,10.58513337
6.855657958,1.307081909,9.808503113,0.344284058,9.901198308
6.865686958,1.068029022,8.72999588,0.846938782,8.835769313
6.875716958,1.134790192,7.888296204,1.128952332,8.049068216
6.885745958,1.384321289,7.301815796,1.378932495,7.558724375
6.895774958,1.088087311,7.018305359,1.905836792,7.353418116
6.905803958,0.629740448,7.115902405,2.137854309,7.456746014
6.915832958,0.237855377,7.081024933,1.604513397,7.26443064
6.925861958,-0.681383057,6.436315613,1.560953979,6.657853923
6.935890958,-1.182091827,5.46543457,1.53745285,5.799316977
6.945919958,-0.803529053,4.953648834,1.287921753,5.181026747
6.955948958,-0.217048645,4.665048981,0.989292755,4.773729387
6.965978958,0.201930084,4.059408417,-0.080083466,4.065216577
6.976007958,0.524359589,3.407813416,-0.628992004,3.504821849
6.986036958,0.798140259,2.873873749,-0.808618469,3.090314228
6.996065958,0.857566681,2.352058868,-1.355880432,2.847106124
7.006094958,0.760418701,1.980381775,-1.503473511,2.600111762
7.016123958,0.321082306,1.641785889,-1.79611496,2.45450274
7.026152958,-0.211061096,1.854044495,-2.219434662,2.899641011
7.036181958,-0.537382507,2.800077209,-2.70053421,3.927097829
7.046210958,-0.717458038,4.433181152,-3.126099243,5.471776461
7.056240958,-0.771345978,6.664890289,-3.772155762,7.69707063
7.066269958,-1.025667114,9.054670715,-5.1624646,10.47330395
7.076298958,-1.672771454,11.67167862,-7.1000354,13.76360232
7.086327958,-2.809058533,14.24677368,-7.982749786,16.57062655
7.096356958,-3.722159729,15.90053467,-8.076903992,18.21861284
7.106385958,-3.36051178,16.43507309,-7.484436035,18.36903508
7.116414958,-2.388732605,15.70324493,-6.705605621,17.24131931
7.126443958,-1.76213562,14.03960449,-5.771548004,15.28157003
7.136472958,-1.568737793,12.40575211,-5.811514893,13.7890293
7.146502958,-2.314187622,10.58688446,-6.481521606,12.62726056
7.156531958,-0.635129242,7.584428101,-5.650150452,9.478984064
7.166560958,0.325872345,5.948629761,-6.44829071,8.779113959
7.176589958,-2.975213013,4.89212677,-8.60949646,10.33964342
7.186618958,-3.329825592,6.252797241,-10.17389328,12.39731085
7.196647958,-0.949924622,9.20391037,-9.495503998,13.25816424
7.206676958,0.646804962,12.02150116,-6.037095795,13.46779018
7.216705958,2.532882843,15.08368332,-1.448687439,15.36332299
7.226734958,5.334307251,18.18493423,1.529369659,19.01277567
7.236763958,8.330326996,20.66228256,0.419727173,22.28228982
7.246793958,9.164542236,18.70375534,-0.553997955,20.83569562
7.256822958,7.059619446,10.83357147,0.334254913,12.93507727
7.266851958,3.702849884,4.437671814,-0.206121368,5.783296155
7.276880958,1.889371033,2.839445343,-0.590671692,3.46136762
7.286909958,0.263003082,3.186274109,0.836161194,3.304645043
7.296938958,-0.630189514,3.877087555,2.490071869,4.650742376
7.306967958,-0.819396057,4.865931244,2.506537628,5.534566618
7.316996958,-0.791254578,6.177354126,0.551303558,6.252177494
7.327025958,-0.794098663,8.145162048,0.227077789,8.186929938
7.337055958,-0.751138001,10.75603271,1.42518631,10.87601049
7.347084958,-0.015118561,14.23030792,2.687960358,14.48195508
7.357113958,1.621278534,19.35265594,3.242407379,19.68926209
7.367142958,0.966390381,21.11209717,-0.652493134,21.14427356
7.377171958,-2.638862457,16.24317215,-3.412603455,16.80625178
7.387200958,-3.964056702,11.57677597,-2.084864502,12.41298302
